id,event_id,action,created_at,event_name
723,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,show_price,2026-01-15 02:23:45.010191+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
724,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,external_link_click,2026-01-15 02:23:52.361601+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
725,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,open_event_card,2026-01-15 22:40:22.260078+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
726,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,viewed,2026-01-16 01:09:59.810391+00,Mr. Specific & Big Shrimp w/ MoonRadish
727,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-16 01:09:59.820228+00,Chmura & Duffrey AT OGDEN THEATRE
728,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 01:09:59.840241+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
729,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-16 01:13:46.539611+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
730,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-16 01:13:46.54865+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
731,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 01:13:46.552794+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
732,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,open_event_card,2026-01-16 01:14:08.723249+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
733,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-16 01:14:09.940096+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
734,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-16 01:14:09.94932+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
735,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 01:14:09.958557+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
736,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-16 01:17:46.818391+00,Chmura & Duffrey AT OGDEN THEATRE
737,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-16 01:17:46.818375+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
738,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 01:17:46.818521+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
739,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,open_event_card,2026-01-16 01:17:56.76897+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
740,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-16 01:17:57.696032+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
741,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-16 01:17:57.712501+00,Chmura & Duffrey AT OGDEN THEATRE
742,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 01:17:57.723867+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
743,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,open_event_card,2026-01-16 01:18:16.943802+00,Chmura & Duffrey AT OGDEN THEATRE
744,lotus-friday-1-16-cervantes-masterpiece-ballroom-2026-01-16,viewed,2026-01-16 01:23:52.286665+00,Lotus **FRIDAY 1/16**
745,mr-specific-big-shrimp-w-moonradish-cervantes-other-side-2026-01-09,viewed,2026-01-16 01:23:52.286666+00,Mr. Specific & Big Shrimp w/ MoonRadish
746,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-16 01:23:52.295414+00,Chick Magnet & Nostaljazz & Slippery When Wet
747,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 01:24:07.673985+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
748,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-16 01:24:07.681365+00,Matteo Mancuso
749,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-16 01:24:07.684698+00,Lotus **SATURDAY 1/17**
750,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-16 01:24:15.399916+00,Chick Magnet & Nostaljazz & Slippery When Wet
751,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-16 01:24:15.402346+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
752,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-16 01:24:15.413051+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
753,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,open_event_card,2026-01-16 01:24:29.791219+00,Chick Magnet & Nostaljazz & Slippery When Wet
754,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-16 01:31:41.843701+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
755,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-16 01:31:41.843871+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
756,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-16 01:31:41.843714+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
757,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-16 01:31:49.524966+00,"Miilk w/ Buzz Junior, Sweetboi"
758,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-16 01:31:49.523835+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
759,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-16 01:31:49.539795+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
760,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-16 01:33:52.874061+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
761,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-16 01:33:52.896942+00,Chmura & Duffrey AT OGDEN THEATRE
762,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-16 01:33:52.907242+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
763,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,open_event_card,2026-01-16 01:34:17.097298+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
764,ozztin-w-yojas-inari-split-velcroshirt-cervantes-other-side-2026-01-23,viewed,2026-01-16 01:35:57.706591+00,"Ozztin w/ Yojas, Inari, SPLiT, VelcroShirt"
765,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-16 01:35:57.711942+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
766,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,viewed,2026-01-16 01:35:57.72591+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
767,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 01:37:23.874875+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
768,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-16 01:37:23.87522+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
769,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-16 01:37:23.893794+00,Lotus **SATURDAY 1/17**
770,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-16 01:41:09.837637+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
771,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-16 01:41:09.837451+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
772,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-16 01:41:09.837642+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
773,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,open_event_card,2026-01-16 01:41:15.799107+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
774,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-16 01:41:17.9464+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
775,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-16 01:41:17.943979+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
776,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-16 01:41:17.964161+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
777,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,open_event_card,2026-01-16 01:41:19.276554+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
778,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-16 01:41:22.802604+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
779,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-16 01:41:59.486371+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
780,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-16 01:41:59.503462+00,Lotus **SATURDAY 1/17**
781,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-16 01:41:59.509716+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
782,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,open_event_card,2026-01-16 01:42:02.733955+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
783,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-16 01:42:04.800168+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
784,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-16 01:42:04.790854+00,Lotus **SATURDAY 1/17**
785,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-16 01:42:04.812782+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
786,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-16 01:42:05.286682+00,Jimkata w/ Barbara
787,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-16 01:42:05.292842+00,Matteo Mancuso
788,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-16 01:42:05.318818+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
789,jimkata-w-barbara-cervantes-other-side-2026-01-22,open_event_card,2026-01-16 01:42:06.070417+00,Jimkata w/ Barbara
790,matteo-mancuso-cervantes-other-side-2026-02-04,open_event_card,2026-01-16 01:42:08.679517+00,Matteo Mancuso
791,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,open_event_card,2026-01-16 01:42:10.282606+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
792,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-16 01:45:15.206973+00,Lotus **SATURDAY 1/17**
793,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-16 01:45:15.217313+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
794,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-16 01:45:15.233517+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
795,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-16 01:45:45.133242+00,Chmura & Duffrey AT OGDEN THEATRE
796,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-16 01:45:45.124122+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
797,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-16 01:45:45.139474+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
798,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-16 02:02:20.596813+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
799,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-16 02:02:20.597424+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
800,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-16 02:02:20.60223+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
801,wake-up-and-live-a-bob-marley-tribute-w-a-mac-the-height-dj-selekta-razja-cervantes-other-side-2026-02-05,viewed,2026-01-16 02:03:01.312374+00,"Wake Up and Live – A Bob Marley Tribute w/ A-Mac & the Height, DJ Selekta Razja"
802,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-16 02:03:01.314317+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
803,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-16 02:03:01.315787+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
804,tripp-st-w-rsun-rendr-vyhara-dizzy-cervantes-masterpiece-ballroom-2026-01-24,viewed,2026-01-16 02:03:02.98906+00,"Tripp St. w/ rSUN, Rendr, Vyhara, Dizzy!"
805,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-16 02:03:04.709557+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
806,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-16 02:03:09.847503+00,Matteo Mancuso
807,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-16 02:03:09.85285+00,Chick Magnet & Nostaljazz & Slippery When Wet
808,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-16 02:03:09.859036+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
809,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-16 02:03:25.827556+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
810,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-friday-1-9-cervantes-masterpiece-ballroom-2026-01-09,viewed,2026-01-16 02:03:25.826241+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **FRIDAY 1/9**"
811,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-16 02:03:25.843779+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
812,sts9-cervantes-masterpiece-ballroom-2026-01-25,viewed,2026-01-16 02:03:37.414916+00,STS9
813,flamingosis-w-blockhead-pure-colors-little-mac-cervantes-masterpiece-ballroom-2026-01-31,viewed,2026-01-16 02:03:37.4311+00,"Flamingosis w/ Blockhead, Pure Colors, Little Mac"
814,lit-society-ft-dominic-lalli-big-gigantic-borahm-lee-pretty-lights-lyle-divinsky-and-more-isaac-sinclair-wayback-cervantes-other-side-2026-01-10,viewed,2026-01-16 02:03:37.437622+00,"Lit Society ft. Dominic Lalli (Big Gigantic), Borahm Lee (Pretty Lights), Lyle Divinsky and more & Isaac Sinclair Wayback"
815,shift-ft-blookah-w-philia-jawnsin-gibbs-cervantes-other-side-2026-01-08,viewed,2026-01-16 02:03:52.524689+00,"SHIFT Ft. Blookah w/ Philia, Jawnsin, Gibbs"
816,amnesiacs-radiohead-tribute-rally-round-the-family-rage-against-the-machine-tribute-w-apostles-of-fire-black-sabbath-cervantes-other-side-2026-02-06,viewed,2026-01-16 02:03:52.526895+00,Amnesiacs (Radiohead Tribute) & Rally ‘Round The Family (Rage Against The Machine Tribute) w/ Apostles of Fire (Black Sabbath)
817,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-16 02:03:52.532861+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
818,miilk-w-buzz-junior-sweetboi-cervantes-other-side-2026-01-31,viewed,2026-01-16 02:06:49.199668+00,"Miilk w/ Buzz Junior, Sweetboi"
819,kitchen-dwellers-w-jammy-buffet-thursday-1-22-cervantes-masterpiece-ballroom-2026-01-22,viewed,2026-01-16 02:06:49.199693+00,Kitchen Dwellers w/ Jammy Buffet **THURSDAY 1/22**
820,yonder-mountain-string-band-w-kyle-tuttle-band-ft-kyle-tuttle-dom-leslie-sam-leslie-geoff-saunders-saturday-1-10-cervantes-masterpiece-ballroom-2026-01-10,viewed,2026-01-16 02:06:49.19916+00,"Yonder Mountain String Band w/ Kyle Tuttle Band ft. Kyle Tuttle, Dom Leslie, Sam Leslie, Geoff Saunders **SATURDAY 1/10**"
821,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-16 02:07:03.607877+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
822,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-16 02:07:03.616741+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
823,pma-ft-clay-parnell-steve-molitz-allen-aucoin-ben-silver-cervantes-other-side-2026-01-24,viewed,2026-01-16 02:07:03.625358+00,"PMA (ft. Clay Parnell, Steve Molitz, Allen Aucoin) & Ben Silver"
824,sts9-cervantes-masterpiece-ballroom-2026-01-25,viewed,2026-01-16 02:22:48.64638+00,STS9
825,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-16 02:22:48.668024+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
826,matteo-mancuso-cervantes-other-side-2026-02-04,viewed,2026-01-16 02:22:48.667353+00,Matteo Mancuso
827,sts9-cervantes-masterpiece-ballroom-2026-01-25,open_event_card,2026-01-16 02:22:52.670724+00,STS9
828,matteo-mancuso-cervantes-other-side-2026-02-04,open_event_card,2026-01-16 02:22:55.743982+00,Matteo Mancuso
829,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-16 02:22:59.001511+00,Chmura & Duffrey AT OGDEN THEATRE
830,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-16 02:22:59.013458+00,Chick Magnet & Nostaljazz & Slippery When Wet
831,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,open_event_card,2026-01-16 02:23:02.650841+00,Chmura & Duffrey AT OGDEN THEATRE
832,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,viewed,2026-01-16 02:23:13.494767+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
833,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,viewed,2026-01-16 02:23:13.496814+00,Chmura & Duffrey AT OGDEN THEATRE
834,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,viewed,2026-01-16 02:23:13.497123+00,Lotus **SATURDAY 1/17**
835,chmura-duffrey-at-ogden-theatre-cervantes-masterpiece-ballroom-2026-01-30,open_event_card,2026-01-16 02:23:37.75798+00,Chmura & Duffrey AT OGDEN THEATRE
836,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,open_event_card,2026-01-16 02:23:40.889686+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
837,kitchen-dwellers-w-silas-herman-the-tone-unit-friday-1-23-cervantes-masterpiece-ballroom-2026-01-23,show_price,2026-01-16 02:23:41.811475+00,Kitchen Dwellers w/ Silas Herman & The Tone Unit **FRIDAY 1/23**
838,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,open_event_card,2026-01-16 02:23:43.829151+00,Lotus **SATURDAY 1/17**
839,lotus-saturday-1-17-cervantes-masterpiece-ballroom-2026-01-17,external_link_click,2026-01-16 02:23:44.912086+00,Lotus **SATURDAY 1/17**
840,great-blue-ft-peter-anspach-of-goose-w-jewel-house-and-special-guest-ruthie-bandit-dj-set-cervantes-other-side-2026-02-01,viewed,2026-01-16 02:24:30.710314+00,Great Blue ft. Peter Anspach of Goose w/ Jewel House and Special Guest Ruthie Bandit (DJ Set)
841,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-16 02:24:30.712661+00,Jimkata w/ Barbara
842,kyle-hollingsworth-band-w-breadbox-ballroom-dave-watts-friends-w-hot-like-mars-other-side-cervantes-other-side-2026-01-30,viewed,2026-01-16 02:24:30.74114+00,Kyle Hollingsworth Band w/ Breadbox (Ballroom) + Dave Watts & Friends w/ Hot Like Mars (Other Side)
843,zach-nugent-s-dead-set-w-lucas-parker-band-the-buzz-cervantes-other-side-2026-01-17,viewed,2026-01-16 02:24:47.191826+00,"Zach Nugent’s Dead Set w/ Lucas Parker Band, The Buzz"
844,jimkata-w-barbara-cervantes-other-side-2026-01-22,viewed,2026-01-16 02:24:47.181122+00,Jimkata w/ Barbara
845,chick-magnet-nostaljazz-slippery-when-wet-cervantes-other-side-2026-01-16,viewed,2026-01-16 02:24:47.195638+00,Chick Magnet & Nostaljazz & Slippery When Wet
